"id","code","name"
9264,"960405","INSERCION DE CANULA JET TRANSTRAQUEAL"
9265,"960406","INSERCION DE TUBO ENDOTRAQUEAL BAJO VISION ENDOSCOPICA"
9266,"908809","BK POLIOMAVIRUS CARGA VIRAL"
9267,"908810","JC POLIOMAVIRUS CARGA VIRAL"
9268,"908811","Epstein-Barr CARGA VIRAL"
9269,"908812","Adenovirus CARGA VIRAL"
9270,"908813","Parvovirus CARGA VIRAL"
9271,"908832","Virus de Inmunodeficiencia Humana CARGA VIRAL"
9272,"908833","Hepatitis C GENOTIPO"
9273,"890439","INTERCONSULTA POR ESPECIALISTA EN CIRUGIA PLASTICA, ESTETICA Y RECONSTRUCTIVA"
9274,"890440","INTERCONSULTA POR ESPECIALISTA EN CIRUGIA VASCULAR"
9275,"890441","INTERCONSULTA POR ESPECIALISTA EN COLOPROCTOLOGIA"
9276,"890442","INTERCONSULTA POR ESPECIALISTA EN DERMATOLOGIA"
9277,"890443","INTERCONSULTA POR ESPECIALISTA EN DOLOR Y CUIDADOS PALIATIVOS"
9278,"A32019","FIEBRE AMARILLA DETECCION REACCION EN CADENA DE LA POLIMERASA"
9279,"A32020","VIRUS DE ENCEFALITIS EQUINA DETECCION REACCION EN CADENA DE LA POLIMERASA"
9280,"A32021","CHIKUNGUNYA ANTICUERPOS Ig G"
9281,"A32022","CHIKUNGUNYA ANTICUERPOS Ig M"
9282,"A32024","DENGUE AISLAMIENTO VIRAL"
9283,"A32025","FIEBRE AMARILLA AISLAMIENTO VIRAL"
9284,"A32026","SARS CoV2 COVID-19 ANTICUERPOS Ig G"
9285,"960503","INSERCION DE DISPOSITIVO SUPRAGLOTICO"
9286,"960600","INSERCION DE TUBO O SONDA (TAPONAMIENTO ESOFAGICO) SOD"
9287,"960700","INSERCION DE OTRO TUBO O SONDA NASO-GASTRICA (INTUBACION PARA DECOMPRESION) SOD"
9288,"960801","INSERCION ENDOSCOPICA DE SONDA NASOYEYUNAL"
9289,"960900","INSERCION O SUSTITUCION DE TUBO O SONDA RECTAL SOD"
9290,"961200","INSERCION ADAPTACION DE APARATO ORTOPEDICO ORAL SOD"
9291,"890444","INTERCONSULTA POR ESPECIALISTA EN ENDOCRINOLOGIA"
9292,"890445","INTERCONSULTA POR ESPECIALISTA EN ENDOCRINOLOGIA PEDIATRICA"
9293,"890446","INTERCONSULTA POR ESPECIALISTA EN GASTROENTEROLOGIA"
9294,"890447","INTERCONSULTA POR ESPECIALISTA EN GASTROENTEROLOGIA PEDIATRICA"
9295,"890448","INTERCONSULTA POR ESPECIALISTA EN GENETICA MEDICA"
9296,"908855","IDENTIFICACION DE OTRA BACTERIA (ESPECIFICA) POR PRUEBAS MOLECULARES"
9297,"908856","IDENTIFICACION DE OTRO VIRUS (ESPECIFICA) POR PRUEBAS MOLECULARES"
9298,"908857","IDENTIFICACION DE OTRO PARASITO (ESPECIFICO) POR PRUEBAS MOLECULARES"
9299,"908858","IDENTIFICACION DE OTRO HONGO (ESPECIFICO) POR PRUEBAS MOLECULARES"
9300,"908859","IDENTIFICACION SIMULTANEA DE MULTIPLES PATOGENOS POR PRUEBAS MOLECULARES"
9301,"908860","Plasmodium especies IDENTIFICACION POR PRUEBAS MOLECULARES"
9302,"A32027","SARS CoV2 COVID-19 ANTICUERPOS Ig M"
9303,"A32028","SARS CoV 2 COVID-19 ANTIGENO"
9304,"A32101","Haemophilus influenzae CULTIVO"
9305,"A32102","Haemophilus influenzae BIOTIPIFICACION"
9306,"A32103","Haemophilus influenzae PRUEBA DE SUSCEPTIBILIDAD (KIRBY BAUER)"
9307,"A32104","Haemophilus influenzae SEROTIPIFICACION"
9308,"A32105","Leishmania CULTIVO PRIMARIO"
9309,"890449","INTERCONSULTA POR ESPECIALISTA EN GERIATRIA"
9310,"890450","INTERCONSULTA POR ESPECIALISTA EN GINECOLOGIA Y OBSTETRICIA"
9311,"890451","INTERCONSULTA POR ESPECIALISTA EN HEMATOLOGIA"
9312,"890452","INTERCONSULTA POR ESPECIALISTA EN HEMATOLOGIA PEDIATRICA"
9313,"890453","INTERCONSULTA POR ESPECIALISTA EN HEPATOLOGIA"
9314,"961400","TAPONAMIENTO VAGINAL SOD"
9315,"961601","INSERCION DE DISPOSITIVO EN URETRA"
9316,"962100","DILATACION DEL RECTO SOD"
9317,"962200","DILATACION DEL ESFINTER ANAL SOD"
9318,"962300","DILATACION INSTRUMENTAL O MANUAL DE LA VAGINA SOD"
9319,"962400","DILATACION Y MANIPULACION DE ESTOMA DE ENTEROSTOMIA SOD"
9320,"908861","Virus de Inmunodeficiencia Humana DETECCION DEL PROVIRUS POR PRUEBAS MOLECULARES (ESPECIFICO)"
9321,"908862","Citomegalovirus IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9322,"908863","Coxsackie A IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9323,"908864","Coxsackie B IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9324,"908865","Virus de Inmunodeficiencia Humana 1 IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9325,"908866","Hepatitis B IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9326,"778703","HEMIDIAFISECTOMIA EN TIBIA Y PERONE"
9327,"778800","RESECCION PARCIAL DE TARSIANOS O METATARSIANOS (UNO O MAS) SOD"
9328,"778901","HEMIDIAFISECTOMIA FALANGES DE MANO (UNA O MAS)"
9329,"778902","RESECCION CABEZA DE FALANGE DE MANO (UNA O MAS)"
9330,"778911","HEMIDIAFISECTOMIA FALANGES DE PIE (UNA O MAS)"
9331,"778912","RESECCION CABEZA DE FALANGE DE PIE (UNA O MAS)"
9332,"A55104","CUMPLIMIENTO DE METAS E INDICADORES EN LABORATORIO DE SALUD PUBLICA"
9333,"A55105","CUMPLIMIENTO DE METAS E INDICADORES EN SALUD AMBIENTAL (CALIDAD DEL AGUA PARA CONSUMO HUMANO, ALIMENTOS Y BEBIDAS)"
9334,"A55106","CUMPLIMIENTO DE METAS E INDICADORES EN SALUD AMBIENTAL (CALIDAD SANITARIA DE ESTABLECIMIENTOS PUBLICOS Y PUERTOS)"
9335,"A55107","CUMPLIMIENTO DE METAS E INDICADORES EN SALUD AMBIENTAL (ZOONOSIS)"
9336,"A55108","CUMPLIMIENTO DE METAS E INDICADORES EN SALUD AMBIENTAL (CONTROL DE VECTORES) (ETV)"
9337,"890454","INTERCONSULTA POR ESPECIALISTA EN INFECTOLOGIA"
9338,"890455","INTERCONSULTA POR ESPECIALISTA EN MASTOLOGIA"
9339,"890456","INTERCONSULTA POR ESPECIALISTA EN MEDICINA AEROESPACIAL"
9340,"890457","INTERCONSULTA POR ESPECIALISTA EN MEDICINA ALTERNATIVA (AYURVEDA)"
9341,"890458","INTERCONSULTA POR ESPECIALISTA EN MEDICINA ALTERNATIVA (HOMEOPATICA)"
9342,"991100","INYECCION DE GLOBULINA INMUNE RH SOD"
9343,"991202","INMUNOTERAPIA CON EXTRACTO ALERGENICO POR VIA SUBCUTANEA."
9344,"991203","INMUNOTERAPIA CON EXTRACTO ALERGENICO POR VIA SUBLINGUAL."
9345,"991205","INDUCCION DE TOLERANCIA ORAL A ALIMENTO"
9346,"991206","DESENSIBILIZACION A MEDICAMENTO POR VIA ORAL"
9347,"991207","DESENSIBILIZACION A MEDICAMENTO POR VIA PARENTERAL"
9348,"A32106","Listeria monocytogenes CULTIVO"
9349,"A32107","Neisseria gonorrhoeae PRUEBA DE SUSCEPTIBILIDAD (CONCENTRACION MINIMA INHIBITORIA)"
9350,"A32108","Neisseria gonorrhoeae PRUEBA DE SUSCEPTIBILIDAD (KIRBY BAUER)"
9351,"A32109","Neisseria meningitidis PRUEBA DE SUSCEPTIBILIDAD (CONCENTRACION MINIMA INHIBITORIA)"
9352,"A32110","Neisseria meningitidis SEROTIPIFICACION"
9353,"A32111","Neisseria meningitidis SUBTIPIFICACION"
9354,"A32112","Streptococcus pneumoniae CULTIVO"
9355,"908867","Toxocara spp IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9356,"908868","Toxoplasma gondii IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9357,"908869","Varicela zoster IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9358,"908870","Epstein Barr IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9359,"908871","Hepatitis C IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9360,"908872","Herpes simplex I y II IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9361,"962600","REDUCCION MANUAL DE PROLAPSO RECTAL SOD"
9362,"962700","REDUCCION MANUAL DE HERNIA SOD"
9363,"963100","LAVADO GASTRICO PARA HIPOTERMIA O CONGELACION GASTRICA SOD"
9364,"963300","LAVADO GASTRICO DE LIMPIEZA SOD"
9365,"963800","EXTRACCION DIGITAL O MANUAL DE HECES IMPACTADAS SOD"
9366,"963900","IRRIGACION O ENEMA TRANSANAL SOD"
9367,"890459","INTERCONSULTA POR ESPECIALISTA EN MEDICINA ALTERNATIVA (MEDICINA TRADICIONAL CHINA)"
9368,"890460","INTERCONSULTA POR ESPECIALISTA EN MEDICINA ALTERNATIVA (NATUROPATIA)"
9369,"890461","INTERCONSULTA POR ESPECIALISTA EN MEDICINA DEL DEPORTE"
9370,"890462","INTERCONSULTA POR ESPECIALISTA EN MEDICINA DEL TRABAJO"
9371,"890463","INTERCONSULTA POR ESPECIALISTA EN MEDICINA FAMILIAR"
9372,"778921","RESECCION PARCIAL DE HUESOS PELVIANOS"
9373,"778922","HEMIHEMIPELVECTOMIA"
9374,"778923","HEMIPELVECTOMIA"
9375,"778931","RESECCION DE APOFISIS ODONTOIDES POR ABORDAJE TRANSORAL"
9376,"778932","RESECCION DE APOFISIS ODONTOIDES POR ABORDAJE TRANSLATERAL"
9377,"778933","RESECCION DE APOFISIS ODONTOIDES, POR CRANEOTOMIA SUBOCCIPITAL"
9378,"908873","Mycobacterium tuberculosis IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9379,"908874","Mycobacterium no tuberculoso IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9380,"908875","Mycobacterium leprae IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9381,"908876","Leishmania IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9382,"908877","Clostridium difficile IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9383,"908878","Streptococcus pneumoniae IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9384,"A32113","Streptococcus pneumoniae SEROTIPIFICACION"
9385,"A32114","Streptococcus pneumoniae PRUEBA DE SUSCEPTIBILIDAD CONCENTRACION MINIMA INHIBITORIA"
9386,"A32115","Streptococcus pneumoniae PRUEBA DE SUSCEPTIBILIDAD (KIRBY BAUER)"
9387,"A32116","Streptococcus pneumoniae PRUEBA DE TAMIZ OXACILINA"
9388,"A32117","Streptococcus agalactiae CULTIVO"
9389,"A32118","Salmonella spp SEROTIPIFICACION"
9390,"A32119","Salmonella spp PRUEBA DE SUSCEPTIBILIDAD (KIRBY BAUER)"
9391,"991401","INYECCION DE GAMMA GLOBULINA O DE SUEROS INMUNES"
9392,"991402","APLICACION INMUNOGLOBULINA ANTIRRABICA"
9393,"991403","APLICACION INMUNOGLOBULINA ANTITETANICA"
9394,"991501","INFUSION DE ALIMENTACION PARENTERAL"
9395,"991600","INYECCION DE ANTIDOTO SOD"
9396,"991800","INFUSION O ADMINISTRACION DE SOLUCIONES DE LIQUIDOS Y ELECTROLITOS SOD"
9397,"964100","IRRIGACION, LAVADO O LIMPIEZA E INSTILACION LOCAL DE COLECISTOSMIA Y OTRO TUBO BILIAR SOD"
9398,"964900","INSTILACION GENITOURINARIA SOD"
9399,"965100","IRRIGACION Y LAVADO DEL OJO SOD"
9400,"965201","LAVADO E IRRIGACION DE OIDOS"
9401,"965202","CURACION DE OIDO"
9402,"965203","CURACION DE OIDO VIA ENDOSCOPICA"
9403,"992101","INFILTRACION, IRRIGACION O INSTILACION DE MEDICAMENTOS EN SUBESCARA"
9404,"992102","INYECCION O INFUSION DE ANTIBIOTICO"
9405,"992200","INYECCION O INFUSION DE SUSTANCIA HORMONAL SOD"
9406,"992300","INYECCION O INFILTRACION DE ESTEROIDE SOD"
9407,"992501","TERAPIA ANTINEOPLASICA DE INDUCCION"
9408,"992502","TERAPIA ANTINEOPLASICA INTRATECAL"
9409,"A32120","Shiguella spp PRUEBA DE SUSCEPTIBILIDAD (KIRBY BAUER)"
9410,"A32121","Trypanosoma EXAMEN DIRECTO POR METODO DE STROUT"
9411,"A32122","Trypanosoma CULTIVO PRIMARIO"
9412,"A32123","Trypanosoma IDENTIFICACION REACCION EN CADENA DE LA POLIMERASA"
9413,"A32124","Vibrio cholerae CULTIVO"
9414,"A32125","Vibrio cholerae SEROTIPIFICACION"
9415,"A32126","Vibrio cholerae PRUEBA DE SUSCEPTIBILIDAD (KIRBY BAUER)"
9416,"908879","Bordetella pertussis IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9417,"908880","Bordetella parapertussis IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9418,"908881","Haemophilus influenzae IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9419,"908882","Neisseria meningitidis IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9420,"908883","Hepatitis E IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9421,"908884","SarampiOn IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9422,"908885","Mycobacterium tuberculosis PRUEBAS DE SENSIBILIDAD POR PRUEBAS MOLECULARES (ESPECIFICO)"
9423,"908886","Adenovirus IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9424,"908887","Histoplasma IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9425,"908888","Chlamydia IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9426,"908889","Neisseria gonorrhoeae IDENTIFICACION POR PRUEBAS MOLECULARES (ESPECIFICO)"
9427,"908890","DETECCION Virus del Papiloma Humano POR PRUEBAS MOLECULARES (ESPECIFICO)"
9428,"890464","INTERCONSULTA POR ESPECIALISTA EN MEDICINA FISICA Y REHABILITACION"
9429,"890465","INTERCONSULTA POR ESPECIALISTA EN MEDICINA FORENSE"
9430,"890466","INTERCONSULTA POR ESPECIALISTA EN MEDICINA INTERNA"
9431,"890467","INTERCONSULTA POR ESPECIALISTA EN MEDICINA NUCLEAR"
9432,"890468","INTERCONSULTA POR ESPECIALISTA EN NEFROLOGIA"
9433,"A32301","BRUCELLOSIS AISLAMIENTO"
9434,"A32302","ENCEFALITIS EQUINA AISLAMIENTO"
9435,"A32303","LEPTOSPIROSIS AISLAMIENTO"
9436,"A32304","RABIA BOVINA AISLAMIENTO"
9437,"A32305","SALMONELLOSIS AVINA Y PORCINA AISLAMIENTO"
9438,"A32306","TUBERCULOSIS ANIMAL AISLAMIENTO"
9439,"A32401","ANALISIS FISICO-QUIMICO (ORGANOLEPTICO) DEL AGUA PARA CONSUMO HUMANO"
9440,"992504","POLITERAPIA ANTINEOPLASICA DE BAJA TOXICIDAD"
9441,"992505","POLITERAPIA ANTINEOPLASICA DE ALTA TOXICIDAD"
9442,"992506","ADMINISTRACION (INFUSION O PERFUSION) DE TERAPIA ANTINEOPLASICA INTRARTERIAL (REGIONAL)"
9443,"992507","ADMINISTRACION (INFUSION O PERFUSION) DE TERAPIA ANTINEOPLASICA EN CAVIDADES"
9444,"992508","TERAPIA ANTINEOPLASICA MIELOABLATIVA"
9445,"992509","MONOTERAPIA ANTINEOPLASICA DE BAJA TOXICIDAD"
9446,"890469","INTERCONSULTA POR ESPECIALISTA EN NEFROLOGIA PEDIATRICA"
9447,"890470","INTERCONSULTA POR ESPECIALISTA EN NEONATOLOGIA"
9448,"890471","INTERCONSULTA POR ESPECIALISTA EN NEUMOLOGIA"
9449,"890472","INTERCONSULTA POR ESPECIALISTA EN NEUMOLOGIA PEDIATRICA"
9450,"890473","INTERCONSULTA POR ESPECIALISTA EN NEUROCIRUGIA"
9451,"965301","IRRIGACION O CURACION DE CONDUCTOS NASALES"
9452,"965500","LIMPIEZA Y CUIDADOS DE TRAQUEOSTOMIA SOD"
9453,"965901","LAVADO, IRRIGACION Y CUIDADOS DE HERIDA EN AREA GENERAL"
9454,"965902","LAVADO, IRRIGACION Y CUIDADOS DE HERIDA EN AREA ESPECIAL"
9455,"966101","INFUSION DE ALIMENTACION ENTERAL POR SONDA"
9456,"A32402","ANALISIS BACTERIOLOGICO (MICROBIOLOGICO) DEL AGUA PARA CONSUMO HUMANO"
9457,"A32410","DETERMINACION DE PLOMO, CADMIO Y MERCURIO EN MUESTRAS AMBIENTALES"
9458,"A32411","DETERMINACION DE TALIO EN AGUA"
9459,"A32412","DETERMINACION DE CALCIO, MAGNESIO, COBRE, SODIO Y POTASIO EN AGUA"
9460,"A32413","DETERMINACION DE MANGANESO, YODO Y FLUOR EN AGUA"
9461,"A32430","ORGANOFOSFORADOS (PROPORXUR, METILPARATIUM, OTROS) EN MUESTRAS AMBIENTALES"
9462,"A32431","ORGANOCLORADOS (ALDRIN, DELTRIN, DDT, OTROS) EN MUESTRAS AMBIENTALES"
9463,"992511","MONOTERAPIA ANTINEOPLASICA DE ALTA TOXICIDAD"
9464,"992801","INYECCION O INFUSION DE MODIFICADOR DE RESPUESTA BIOLOGICA"
9465,"992901","INYECCION DE VITAMINA K"
9466,"992990","INYECCION O INFUSION DE OTRA SUSTANCIA TERAPEUTICA O PROFILACTICA"
9467,"993101","VACUNACION CONTRA COLERA"
9468,"993102","VACUNACION CONTRA TUBERCULOSIS BCG"
9469,"90DS01","DERECHOS DE SALA DE PARTO"
9470,"890474","INTERCONSULTA POR ESPECIALISTA EN NEUROLOGIA"
9471,"890475","INTERCONSULTA POR ESPECIALISTA EN NEUROLOGIA PEDIATRICA"
9472,"890476","INTERCONSULTA POR ESPECIALISTA EN OFTALMOLOGIA"
9473,"890477","INTERCONSULTA POR ESPECIALISTA EN ONCOHEMATOLOGIA PEDIATRICA"
9474,"890478","INTERCONSULTA POR ESPECIALISTA EN ONCOLOGIA"
9475,"993103","VACUNACION CONTRA MENINGOCOCO (AC o BC)"
9476,"993104","VACUNACION CONTRA Haemophilus influenza tipo b"
9477,"993105","ADMINISTRACION DE TOXOIDE DIFTERICO"
9478,"993106","VACUNACION CONTRA NEUMOCOCO"
9479,"993107","ADMINISTRACION DE TOXOIDE DE TETANOS"
9480,"993120","VACUNACION COMBINADA CONTRA TETANOS Y DIFTERIA Td"
9481,"A32432","CARBAMATOS EN MUESTRAS AMBIENTALES"
9482,"A32433","SOLVENTES (BENCENO, TOLUENO, XILENO, OTROS) EN MUESTRAS AMBIENTALES"
9483,"A32501","ESTABILIDAD AL ISOPROPANOL DE LA HEMOGLOBINA"
9484,"A32510","DETERMINACION DE RADIACIONES IONIZANTES"
9485,"A32601","Aedes aegypti IDENTIFICACION"
9486,"A32602","Aedes albopictus IDENTIFICACION"
9487,"A32603","Anopheles IDENTIFICACION"
9488,"890479","INTERCONSULTA POR ESPECIALISTA EN ONCOLOGIA PEDIATRICA"
9489,"890480","INTERCONSULTA POR ESPECIALISTA EN ORTOPEDIA Y TRAUMATOLOGIA"
9490,"890481","INTERCONSULTA POR ESPECIALISTA EN ORTOPEDIA Y TRAUMATOLOGIA PEDIATRICA"
9491,"890482","INTERCONSULTA POR ESPECIALISTA EN OTORRINOLARINGOLOGIA"
9492,"890483","INTERCONSULTA POR ESPECIALISTA EN PEDIATRIA"
9493,"993121","VACUNACION COMBINADA CONTRA FIEBRE TIFOIDEA Y PARATIFOIDEA TAB"
9494,"993122","VACUNACION COMBINADA CONTRA DIFTERIA,TETANOS Y TOS FERINA DPT"
9495,"993123","VACUNACION COMBINADA CONTRA Haemophilus influenza tipo b, DIFTERIA,TETANOS Y TOS FERINA (TETRAVALENTE)"
9496,"993124","VACUNACION COMBINADA CONTRA DIFTERIA, TETANOS, TOS FERINA y Hepatitis B (TETRAVALENTE)"
9497,"993125","VACUNACION COMBINADA CONTRA DIFTERIA, TETANOS, TOS FERINA y POLIOMELITIS (IVP)"
9498,"890484","INTERCONSULTA POR ESPECIALISTA EN PSIQUIATRIA"
9499,"890485","INTERCONSULTA POR ESPECIALISTA EN PSIQUIATRIA PEDIATRICA"
9500,"890486","INTERCONSULTA POR ESPECIALISTA EN RADIOLOGIA E IMAGENES DIAGNOSTICAS"
9501,"890487","INTERCONSULTA POR ESPECIALISTA EN RADIOTERAPIA"
9502,"890488","INTERCONSULTA POR ESPECIALISTA EN REUMATOLOGIA"
9503,"A32604","Flebotomineos IDENTIFICACION"
9504,"A32605","Triatominos IDENTIFICACION"
9505,"A32606","CONFIRMACION TAXONOMICA DEL VECTOR"
9506,"A32610","Haemagogus INVENTARIO"
9507,"A32611","Aedes aegypti INVENTARIO"
9508,"A32612","Flebotomineos INVENTARIO"
9509,"A32613","Anopheles INVENTARIO"
9510,"A32614","Reduvideus INVENTARIO"
9511,"993130","VACUNACION COMBINADA CONTRA Haemophilus influenza tipo b, DIFTERIA, TETANOS, TOS FERINA Y Hepatitis B (PENTAVALENTE)"
9512,"993131","VACUNACION COMBINADA CONTRA Haemophilus influenza tipo b, DIFTERIA, TETANOS, TOS FERINA Y POLIOMELITIS IVP (PENTAVALENTE)"
9513,"993501","VACUNACION CONTRA POLIOMIELITIS (VOP O IVP)"
9514,"993502","VACUNACION CONTRA Hepatitis A"
9515,"993503","VACUNACION CONTRA Hepatitis B"
9516,"993504","VACUNACION CONTRA FIEBRE AMARILLA"
9517,"890489","INTERCONSULTA POR ESPECIALISTA EN REUMATOLOGIA PEDIATRICA"
9518,"890490","INTERCONSULTA POR ESPECIALISTA EN SEXOLOGIA CLINICA"
9519,"890491","INTERCONSULTA POR ESPECIALISTA EN TOXICOLOGIA CLINICA"
9520,"890492","INTERCONSULTA POR ESPECIALISTA EN TRASPLANTES"
9521,"890494","INTERCONSULTA POR ESPECIALISTA EN UROLOGIA"
9522,"A32620","PRUEBAS BIOLOGICAS PARA FORMAS INMADURAS (LARVAS)"
9523,"A32621","PRUEBAS BIOLOGICAS PARA FORMAS ADULTAS"
9524,"A32701","ANALISIS DE ALIMENTOS DIETETICOS"
9525,"A32702","ANALISIS DE ALIMENTOS ENRIQUECIDOS"
9526,"A32703","ANALISIS DE AZUCARES Y DERIVADOS"
9527,"A32704","ANALISIS DE CERELAES Y DERIVADOS"
9528,"A32705","ANALISIS DE DERIVADOS CARNICOS"
9529,"993505","VACUNACION CONTRA RABIA"
9530,"993506","VACUNACION CONTRA SARAMPION"
9531,"993507","VACUNACION CONTRA PAROTIDITIS"
9532,"993508","VACUNACION CONTRA RUBEOLA"
9533,"993509","VACUNACION CONTRA VARICELA"
9534,"993510","VACUNACION CONTRA INFLUENZA"
9535,"890495","INTERCONSULTA POR ESPECIALISTA EN MEDICINA ALTERNATIVA (OSTEOPATICA)"
9536,"890496","INTERCONSULTA POR ESPECIALISTA EN MEDICINA ALTERNATIVA (NEURALTERAPEUTICA)"
9537,"890497","INTERCONSULTA POR ESPECIALISTA EN MEDICINA ESTETICA"
9538,"890501","PARTICIPACION EN JUNTA MEDICA O EQUIPO INTERDISCIPLINARIO POR MEDICINA GENERAL Y CASO (PACIENTE)"
9539,"890502","PARTICIPACION EN JUNTA MEDICA O EQUIPO INTERDISCIPLINARIO POR MEDICINA ESPECIALIZADA Y CASO (PACIENTE)"
9540,"993512","VACUNACION CONTRA ROTAVIRUS"
9541,"993513","VACUNACION CONTRA VIRUS Papiloma Humano VPH"
9542,"993520","VACUNACION COMBINADA CONTRA SARAMPION Y RUBEOLA SR (DOBLE VIRAL)"
9543,"993521","VACUNACION COMBINADA CONTRA Hepatitis A Y Hepatitis B"
9544,"993522","VACUNACION COMBINADA CONTRA SARAMPION, PAROTIDITIS Y RUBEOLA SRP (TRIPLE VIRAL)"
9545,"994100","ADMINISTRACION DE ANTITOXINA TETANICA SOD"
9546,"890503","PARTICIPACION EN JUNTA MEDICA O EQUIPO INTERDISCIPLINARIO POR OTRO PROFESIONAL DE LA SALUD Y CASO (PACIENTE)"
9547,"890601","CUIDADO (MANEJO) INTRAHOSPITALARIO POR MEDICINA GENERAL"
9548,"890602","CUIDADO (MANEJO) INTRAHOSPITALARIO POR MEDICINA ESPECIALIZADA"
9549,"890603","DETECCION, VALORACION Y ATENCION INTRAHOSPITALARIA DE DONANTE DE ORGANOS Y TEJIDOS"
9550,"890604","CUIDADO (MANEJO) INTRAHOSPITALARIO POR ODONTOLOGIA ESPECIALIZADA"
9551,"A32706","ANALISIS DE DERIVADOS DE LAS FRUTAS Y LEGUMBRES"
9552,"A32707","ANALISIS DE DERIVADOS DE LA PESCA (CONSERVAS, SEMICONSERVAS Y PREPARADOS)"
9553,"A32708","ANALISIS DE DERIVADOS LACTEOS"
9554,"A32709","ANALISIS DE ESPECIAS, CONDIMENTOS, MOSTAZA Y SAL DE MESA"
9555,"A32710","ANALISIS DE GRASAS Y ACEITES"
9556,"A32711","ANALISIS DE LECHE ENTERA EN POLVO CON VITAMINAS"
9557,"A32712","ANALISIS DE MARGARINAS CON VITAMINA A"
9558,"890605","ASISTENCIA INTRAHOSPITALARIA POR ENFERMERIA"
9559,"890606","ASISTENCIA INTRAHOSPITALARIA POR NUTRICION Y DIETETICA"
9560,"890608","ASISTENCIA INTRAHOSPITALARIA POR PSICOLOGIA"
9561,"890609","ASISTENCIA INTRAHOSPITALARIA POR TRABAJO SOCIAL"
9562,"890610","ASISTENCIA INTRAHOSPITALARIA POR TERAPIA FONIATRIA Y FONOAUDIOLOGIA"
9563,"994200","ADMINISTRACION DE ANTITOXINA DE BOTULISMO SOD"
9564,"994300","ADMINISTRACION DE ANTITOXINA DIFTERICA SOD"
9565,"995101","VACUNACION CONTRA LA MALARIA"
9566,"995201","OTRA VACUNACION DEL PROGRAMA AMPLIADO DE INMUNIZACIONES"
9567,"995202","ADMINISTRACION VACUNA SARS CoV 2 COVID-19"
9568,"996101","CARDIOVERSION ELECTRICA A TORAX CERRADO ELECTIVA"
9569,"890611","ASISTENCIA INTRAHOSPITALARIA POR TERAPIA FISICA"
9570,"890612","ASISTENCIA INTRAHOSPITALARIA POR TERAPIA RESPIRATORIA"
9571,"890613","ASISTENCIA INTRAHOSPITALARIA POR TERAPIA OCUPACIONAL"
9572,"890615","ASISTENCIA INTRAHOSPITALARIA POR EQUIPO INTERDISCIPLINARIO"
9573,"890701","CONSULTA DE URGENCIAS POR MEDICINA GENERAL"
9574,"890702","CONSULTA DE URGENCIAS POR OTRAS ESPECIALIDADES MEDICAS"
9575,"890703","CONSULTA DE URGENCIAS POR ODONTOLOGIA GENERAL"
9576,"890704","CONSULTA DE URGENCIAS POR ODONTOLOGIA ESPECIALIZADA"
9577,"890735","CONSULTA DE URGENCIAS, POR ESPECIALISTA EN CIRUGIA GENERAL"
9578,"890750","CONSULTA DE URGENCIAS, POR ESPECIALISTA EN GINECOLOGIA Y OBSTETRICIA"
9579,"A32713","ANALISIS MICROBIOLOGICO DE ALIMENTOS"
9580,"A32714","ANALISIS DE VITAMINAS"
9581,"A32730","ANALISIS DE CERVEZA"
9582,"A32731","ANALISIS DE LICORES"
9583,"A32732","ANALISIS DE VINOS Y APERITIVOS"
9584,"A32750","ANALISIS DE BEBIDAS DIETETICAS"
9585,"A32751","ANALISIS DE BEBIDAS ESTIMULANTES"
